time_s,h_plus,h_cross,amplitude,frequency_Hz
6.9367387348e-01,1.3624082971e-46,2.1955777730e-47,9.8470885169e-22,146.529004
6.9369387388e-01,1.3554210687e-46,2.4411744553e-47,9.8470885169e-22,146.529004
6.9371387428e-01,1.3479976767e-46,2.6849549057e-47,9.8470885169e-22,146.529004
6.9373387468e-01,1.3401424041e-46,2.9268429114e-47,9.8470885169e-22,146.529004
6.9375387508e-01,1.3318596643e-46,3.1667632115e-47,9.8470885169e-22,146.529004
6.9377387548e-01,1.3231539995e-46,3.4046415197e-47,9.8470885169e-22,146.529004
6.9379387588e-01,1.3140300788e-46,3.6404045451e-47,9.8470885169e-22,146.529004
6.9381387628e-01,1.3044926955e-46,3.8739800136e-47,9.8470885169e-22,146.529004
6.9383387668e-01,1.2945467656e-46,4.1052966885e-47,9.8470885169e-22,146.529004
6.9385387708e-01,1.2841973253e-46,4.3342843912e-47,9.8470885169e-22,146.529004
6.9387387748e-01,1.2734495287e-46,4.5608740201e-47,9.8470885169e-22,146.529004
6.9389387788e-01,1.2623086458e-46,4.7849975710e-47,9.8470885169e-22,146.529004
6.9391387828e-01,1.2507800603e-46,5.0065881551e-47,9.8470885169e-22,146.529004
6.9393387868e-01,1.2388692669e-46,5.2255800181e-47,9.8470885169e-22,146.529004
6.9395387908e-01,1.2265818693e-46,5.4419085578e-47,9.8470885169e-22,146.529004
6.9397387948e-01,1.2139235778e-46,5.6555103417e-47,9.8470885169e-22,146.529004
6.9399387988e-01,1.2009002069e-46,5.8663231242e-47,9.8470885169e-22,146.529004
6.9401388028e-01,1.1875176729e-46,6.0742858631e-47,9.8470885169e-22,146.529004
6.9403388068e-01,1.1737819913e-46,6.2793387355e-47,9.8470885169e-22,146.529004
6.9405388108e-01,1.1596992747e-46,6.4814231537e-47,9.8470885169e-22,146.529004
6.9407388148e-01,1.1452757299e-46,6.6804817801e-47,9.8470885169e-22,146.529004
6.9409388188e-01,1.1305176558e-46,6.8764585421e-47,9.8470885169e-22,146.529004
6.9411388228e-01,1.1154314406e-46,7.0692986459e-47,9.8470885169e-22,146.529004
6.9413388268e-01,1.1000235594e-46,7.2589485904e-47,9.8470885169e-22,146.529004
6.9415388308e-01,1.0843005715e-46,7.4453561804e-47,9.8470885169e-22,146.529004
6.9417388348e-01,1.0682691178e-46,7.6284705390e-47,9.8470885169e-22,146.529004
6.9419388388e-01,1.0519359187e-46,7.8082421201e-47,9.8470885169e-22,146.529004
6.9421388428e-01,1.0353077706e-46,7.9846227198e-47,9.8470885169e-22,146.529004
6.9423388468e-01,1.0183915440e-46,8.1575654874e-47,9.8470885169e-22,146.529004
6.9425388508e-01,1.0011941806e-46,8.3270249365e-47,9.8470885169e-22,146.529004
6.9427388548e-01,9.8372269056e-47,8.4929569548e-47,9.8470885169e-22,146.529004
6.9429388588e-01,9.6598415001e-47,8.6553188138e-47,9.8470885169e-22,146.529004
6.9431388628e-01,9.4798569819e-47,8.8140691779e-47,9.8470885169e-22,146.529004
6.9433388668e-01,9.2973453483e-47,8.9691681128e-47,9.8470885169e-22,146.529004
6.9435388708e-01,9.1123791745e-47,9.1205770941e-47,9.8470885169e-22,146.529004
6.9437388748e-01,8.9250315863e-47,9.2682590143e-47,9.8470885169e-22,146.529004
6.9439388788e-01,8.7353762330e-47,9.4121781902e-47,9.8470885169e-22,146.529004
6.9441388828e-01,8.5434872599e-47,9.5523003691e-47,9.8470885169e-22,146.529004
6.9443388868e-01,8.3494392811e-47,9.6885927352e-47,9.8470885169e-22,146.529004
6.9445388908e-01,8.1533073520e-47,9.8210239150e-47,9.8470885169e-22,146.529004
6.9447388948e-01,7.9551669417e-47,9.9495639819e-47,9.8470885169e-22,146.529004
6.9449388988e-01,7.7550939060e-47,1.0074184461e-46,9.8470885169e-22,146.529004
6.9451389028e-01,7.5531644592e-47,1.0194858334e-46,9.8470885169e-22,146.529004
6.9453389068e-01,7.3494551471e-47,1.0311560040e-46,9.8470885169e-22,146.529004
6.9455389108e-01,7.1440428194e-47,1.0424265481e-46,9.8470885169e-22,146.529004
6.9457389148e-01,6.9370046019e-47,1.0532952024e-46,9.8470885169e-22,146.529004
6.9459389188e-01,6.7284178691e-47,1.0637598501e-46,9.8470885169e-22,146.529004
6.9461389228e-01,6.5183602171e-47,1.0738185213e-46,9.8470885169e-22,146.529004
6.9463389268e-01,6.3069094355e-47,1.0834693928e-46,9.8470885169e-22,146.529004
6.9465389308e-01,6.0941434804e-47,1.0927107885e-46,9.8470885169e-22,146.529004
6.9467389348e-01,5.8801404472e-47,1.1015411790e-46,9.8470885169e-22,146.529004
6.9469389388e-01,5.6649785428e-47,1.1099591819e-46,9.8470885169e-22,146.529004
6.9471389428e-01,5.4487360587e-47,1.1179635613e-46,9.8470885169e-22,146.529004
6.9473389468e-01,5.2314913439e-47,1.1255532279e-46,9.8470885169e-22,146.529004
6.9475389508e-01,5.0133227778e-47,1.1327272390e-46,9.8470885169e-22,146.529004
6.9477389548e-01,4.7943087431e-47,1.1394847975e-46,9.8470885169e-22,146.529004
6.9479389588e-01,4.5745275990e-47,1.1458252526e-46,9.8470885169e-22,146.529004
6.9481389628e-01,4.3540576547e-47,1.1517480984e-46,9.8470885169e-22,146.529004
6.9483389668e-01,4.1329771425e-47,1.1572529743e-46,9.8470885169e-22,146.529004
6.9485389708e-01,3.9113641913e-47,1.1623396642e-46,9.8470885169e-22,146.529004
6.9487389748e-01,3.6892968007e-47,1.1670080959e-46,9.8470885169e-22,146.529004
6.9489389788e-01,3.4668528143e-47,1.1712583410e-46,9.8470885169e-22,146.529004
6.9491389828e-01,3.2441098938e-47,1.1750906135e-46,9.8470885169e-22,146.529004
6.9493389868e-01,3.0211454935e-47,1.1785052701e-46,9.8470885169e-22,146.529004
6.9495389908e-01,2.7980368341e-47,1.1815028089e-46,9.8470885169e-22,146.529004
6.9497389948e-01,2.5748608774e-47,1.1840838687e-46,9.8470885169e-22,146.529004
6.9499389988e-01,2.3516943011e-47,1.1862492284e-46,9.8470885169e-22,146.529004
6.9501390028e-01,2.1286134735e-47,1.1879998063e-46,9.8470885169e-22,146.529004
6.9503390068e-01,1.9056944289e-47,1.1893366589e-46,9.8470885169e-22,146.529004
6.9505390108e-01,1.6830128424e-47,1.1902609800e-46,9.8470885169e-22,146.529004
6.9507390148e-01,1.4606440058e-47,1.1907741001e-46,9.8470885169e-22,146.529004
6.9509390188e-01,1.2386628033e-47,1.1908774850e-46,9.8470885169e-22,146.529004
6.9511390228e-01,1.0171436874e-47,1.1905727350e-46,9.8470885169e-22,146.529004
6.9513390268e-01,7.9616065503e-48,1.1898615839e-46,9.8470885169e-22,146.529004
6.9515390308e-01,5.7578722447e-48,1.1887458974e-46,9.8470885169e-22,146.529004
6.9517390348e-01,3.5609641160e-48,1.1872276725e-46,9.8470885169e-22,146.529004
6.9519390388e-01,1.3716070715e-48,1.1853090359e-46,9.8470885169e-22,146.529004
6.9521390428e-01,-8.0947946063e-49,1.1829922431e-46,9.8470885169e-22,146.529004
6.9523390468e-01,-2.9815817558e-48,1.1802796767e-46,9.8470885169e-22,146.529004
6.9525390508e-01,-5.1439920148e-48,1.1771738453e-46,9.8470885169e-22,146.529004
6.9527390548e-01,-7.2960085820e-48,1.1736773823e-46,9.8470885169e-22,146.529004
6.9529390588e-01,-9.4369361616e-48,1.1697930441e-46,9.8470885169e-22,146.529004
6.9531390628e-01,-1.1566086030e-47,1.1655237092e-46,9.8470885169e-22,146.529004
6.9533390668e-01,-1.3682776245e-47,1.1608723761e-46,9.8470885169e-22,146.529004
6.9535390708e-01,-1.5786331853e-47,1.1558421623e-46,9.8470885169e-22,146.529004
6.9537390748e-01,-1.7876085092e-47,1.1504363025e-46,9.8470885169e-22,146.529004
6.9539390788e-01,-1.9951375591e-47,1.1446581471e-46,9.8470885169e-22,146.529004
6.9541390828e-01,-2.2011550567e-47,1.1385111607e-46,9.8470885169e-22,146.529004
6.9543390868e-01,-2.4055965018e-47,1.1319989203e-46,9.8470885169e-22,146.529004
6.9545390908e-01,-2.6083981912e-47,1.1251251134e-46,9.8470885169e-22,146.529004
6.9547390948e-01,-2.8094972376e-47,1.1178935370e-46,9.8470885169e-22,146.529004
6.9549390988e-01,-3.0088315875e-47,1.1103080952e-46,9.8470885169e-22,146.529004
6.9551391028e-01,-3.2063400395e-47,1.1023727977e-46,9.8470885169e-22,146.529004
6.9553391068e-01,-3.4019622615e-47,1.0940917579e-46,9.8470885169e-22,146.529004
6.9555391108e-01,-3.5956388080e-47,1.0854691912e-46,9.8470885169e-22,146.529004
6.9557391148e-01,-3.7873111371e-47,1.0765094133e-46,9.8470885169e-22,146.529004
6.9559391188e-01,-3.9769216268e-47,1.0672168378e-46,9.8470885169e-22,146.529004
6.9561391228e-01,-4.1644135910e-47,1.0575959748e-46,9.8470885169e-22,146.529004
6.9563391268e-01,-4.3497312951e-47,1.0476514288e-46,9.8470885169e-22,146.529004
6.9565391308e-01,-4.5328199715e-47,1.0373878966e-46,9.8470885169e-22,146.529004
6.9567391348e-01,-4.7136258344e-47,1.0268101657e-46,9.8470885169e-22,146.529004
6.9569391388e-01,-4.8920960943e-47,1.0159231118e-46,9.8470885169e-22,146.529004
6.9571391428e-01,-5.0681789722e-47,1.0047316973e-46,9.8470885169e-22,146.529004
6.9573391468e-01,-5.2418237128e-47,9.9324096866e-47,9.8470885169e-22,146.529004
6.9575391508e-01,-5.4129805986e-47,9.8145605499e-47,9.8470885169e-22,146.529004
6.9577391548e-01,-5.5816009620e-47,9.6938216549e-47,9.8470885169e-22,146.529004
6.9579391588e-01,-5.7476371984e-47,9.5702458752e-47,9.8470885169e-22,146.529004
6.9581391628e-01,-5.9110427778e-47,9.4438868449e-47,9.8470885169e-22,146.529004
6.9583391668e-01,-6.0717722567e-47,9.3147989365e-47,9.8470885169e-22,146.529004
6.9585391708e-01,-6.2297812891e-47,9.1830372400e-47,9.8470885169e-22,146.529004
6.9587391748e-01,-6.3850266375e-47,9.0486575407e-47,9.8470885169e-22,146.529004
6.9589391788e-01,-6.5374661835e-47,8.9117162978e-47,9.8470885169e-22,146.529004
6.9591391828e-01,-6.6870589369e-47,8.7722706218e-47,9.8470885169e-22,146.529004
6.9593391868e-01,-6.8337650463e-47,8.6303782529e-47,9.8470885169e-22,146.529004
6.9595391908e-01,-6.9775458074e-47,8.4860975384e-47,9.8470885169e-22,146.529004
6.9597391948e-01,-7.1183636721e-47,8.3394874102e-47,9.8470885169e-22,146.529004
6.9599391988e-01,-7.2561822566e-47,8.1906073628e-47,9.8470885169e-22,146.529004
6.9601392028e-01,-7.3909663491e-47,8.0395174300e-47,9.8470885169e-22,146.529004
6.9603392068e-01,-7.5226819175e-47,7.8862781628e-47,9.8470885169e-22,146.529004
6.9605392108e-01,-7.6512961160e-47,7.7309506062e-47,9.8470885169e-22,146.529004
6.9607392148e-01,-7.7767772916e-47,7.5735962765e-47,9.8470885169e-22,146.529004
6.9609392188e-01,-7.8990949906e-47,7.4142771384e-47,9.8470885169e-22,146.529004
6.9611392228e-01,-8.0182199638e-47,7.2530555819e-47,9.8470885169e-22,146.529004
6.9613392268e-01,-8.1341241719e-47,7.0899943992e-47,9.8470885169e-22,146.529004
6.9615392308e-01,-8.2467807902e-47,6.9251567617e-47,9.8470885169e-22,146.529004
6.9617392348e-01,-8.3561642130e-47,6.7586061968e-47,9.8470885169e-22,146.529004
6.9619392388e-01,-8.4622500575e-47,6.5904065648e-47,9.8470885169e-22,146.529004
6.9621392428e-01,-8.5650151672e-47,6.4206220357e-47,9.8470885169e-22,146.529004
6.9623392468e-01,-8.6644376149e-47,6.2493170658e-47,9.8470885169e-22,146.529004
6.9625392508e-01,-8.7604967054e-47,6.0765563747e-47,9.8470885169e-22,146.529004
6.9627392548e-01,-8.8531729778e-47,5.9024049221e-47,9.8470885169e-22,146.529004
6.9629392588e-01,-8.9424482068e-47,5.7269278845e-47,9.8470885169e-22,146.529004
6.9631392628e-01,-9.0283054044e-47,5.5501906320e-47,9.8470885169e-22,146.529004
6.9633392668e-01,-9.1107288208e-47,5.3722587052e-47,9.8470885169e-22,146.529004
6.9635392708e-01,-9.1897039444e-47,5.1931977922e-47,9.8470885169e-22,146.529004
6.9637392748e-01,-9.2652175024e-47,5.0130737053e-47,9.8470885169e-22,146.529004
6.9639392788e-01,-9.3372574600e-47,4.8319523580e-47,9.8470885169e-22,146.529004
6.9641392828e-01,-9.4058130197e-47,4.6498997423e-47,9.8470885169e-22,146.529004
6.9643392868e-01,-9.4708746200e-47,4.4669819053e-47,9.8470885169e-22,146.529004
6.9645392908e-01,-9.5324339341e-47,4.2832649271e-47,9.8470885169e-22,146.529004
6.9647392948e-01,-9.5904838671e-47,4.0988148971e-47,9.8470885169e-22,146.529004
6.9649392988e-01,-9.6450185542e-47,3.9136978922e-47,9.8470885169e-22,146.529004
6.9651393028e-01,-9.6960333575e-47,3.7279799537e-47,9.8470885169e-22,146.529004
6.9653393068e-01,-9.7435248627e-47,3.5417270651e-47,9.8470885169e-22,146.529004
6.9655393108e-01,-9.7874908754e-47,3.3550051296e-47,9.8470885169e-22,146.529004
6.9657393148e-01,-9.8279304170e-47,3.1678799479e-47,9.8470885169e-22,146.529004
6.9659393188e-01,-9.8648437201e-47,2.9804171959e-47,9.8470885169e-22,146.529004
6.9661393228e-01,-9.8982322238e-47,2.7926824033e-47,9.8470885169e-22,146.529004
6.9663393268e-01,-9.9280985681e-47,2.6047409309e-47,9.8470885169e-22,146.529004
6.9665393308e-01,-9.9544465883e-47,2.4166579496e-47,9.8470885169e-22,146.529004
6.9667393348e-01,-9.9772813093e-47,2.2284984186e-47,9.8470885169e-22,146.529004
6.9669393388e-01,-9.9966089384e-47,2.0403270637e-47,9.8470885169e-22,146.529004
6.9671393428e-01,-1.0012436859e-46,1.8522083567e-47,9.8470885169e-22,146.529004
6.9673393468e-01,-1.0024773623e-46,1.6642064939e-47,9.8470885169e-22,146.529004
6.9675393508e-01,-1.0033628944e-46,1.4763853750e-47,9.8470885169e-22,146.529004
6.9677393548e-01,-1.0039013689e-46,1.2888085833e-47,9.8470885169e-22,146.529004
6.9679393588e-01,-1.0040939868e-46,1.1015393641e-47,9.8470885169e-22,146.529004
6.9681393628e-01,-1.0039420629e-46,9.1464060527e-48,9.8470885169e-22,146.529004
6.9683393668e-01,-1.0034470247e-46,7.2817481656e-48,9.8470885169e-22,146.529004
6.9685393708e-01,-1.0026104114e-46,5.4220411004e-48,9.8470885169e-22,146.529004
6.9687393748e-01,-1.0014338730e-46,3.5679018032e-48,9.8470885169e-22,146.529004
6.9689393788e-01,-9.9991916935e-47,1.7199428509e-48,9.8470885169e-22,146.529004
6.9691393828e-01,-9.9806816902e-47,-1.2122774131e-49,9.8470885169e-22,146.529004
6.9693393868e-01,-9.9588284827e-47,-1.9550067092e-48,9.8470885169e-22,146.529004
6.9695393908e-01,-9.9336528994e-47,-3.7807957279e-48,9.8470885169e-22,146.529004
6.9697393948e-01,-9.9051768227e-47,-5.5980015964e-48,9.8470885169e-22,146.529004
6.9699393988e-01,-9.8734231781e-47,-7.4060364205e-48,9.8470885169e-22,146.529004
6.9701394028e-01,-9.8384159212e-47,-9.2043177927e-48,9.8470885169e-22,146.529004
6.9703394068e-01,-9.8001800264e-47,-1.0992268970e-47,9.8470885169e-22,146.529004
6.9705394108e-01,-9.7587414735e-47,-1.2769319049e-47,9.8470885169e-22,146.529004
6.9707394148e-01,-9.7141272353e-47,-1.4534903136e-47,9.8470885169e-22,146.529004
6.9709394188e-01,-9.6663652638e-47,-1.6288462520e-47,9.8470885169e-22,146.529004
6.9711394228e-01,-9.6154844776e-47,-1.8029444837e-47,9.8470885169e-22,146.529004
6.9713394268e-01,-9.5615147472e-47,-1.9757304232e-47,9.8470885169e-22,146.529004
6.9715394308e-01,-9.5044868818e-47,-2.1471501525e-47,9.8470885169e-22,146.529004
6.9717394348e-01,-9.4444326143e-47,-2.3171504365e-47,9.8470885169e-22,146.529004
6.9719394388e-01,-9.3813845874e-47,-2.4856787384e-47,9.8470885169e-22,146.529004
6.9721394428e-01,-9.3153763381e-47,-2.6526832353e-47,9.8470885169e-22,146.529004
6.9723394468e-01,-9.2464422833e-47,-2.8181128329e-47,9.8470885169e-22,146.529004
6.9725394508e-01,-9.1746177041e-47,-2.9819171799e-47,9.8470885169e-22,146.529004
6.9727394548e-01,-9.0999387304e-47,-3.1440466827e-47,9.8470885169e-22,146.529004
6.9729394588e-01,-9.0224423251e-47,-3.3044525189e-47,9.8470885169e-22,146.529004
6.9731394628e-01,-8.9421662682e-47,-3.4630866512e-47,9.8470885169e-22,146.529004
6.9733394668e-01,-8.8591491406e-47,-3.6199018407e-47,9.8470885169e-22,146.529004
6.9735394708e-01,-8.7734303074e-47,-3.7748516596e-47,9.8470885169e-22,146.529004
6.9737394748e-01,-8.6850499019e-47,-3.9278905045e-47,9.8470885169e-22,146.529004
6.9739394788e-01,-8.5940488081e-47,-4.0789736079e-47,9.8470885169e-22,146.529004
6.9741394828e-01,-8.5004686443e-47,-4.2280570510e-47,9.8470885169e-22,146.529004
6.9743394868e-01,-8.4043517454e-47,-4.3750977745e-47,9.8470885169e-22,146.529004
6.9745394908e-01,-8.3057411460e-47,-4.5200535908e-47,9.8470885169e-22,146.529004
6.9747394948e-01,-8.2046805626e-47,-4.6628831943e-47,9.8470885169e-22,146.529004
6.9749394988e-01,-8.1012143761e-47,-4.8035461723e-47,9.8470885169e-22,146.529004
6.9751395028e-01,-7.9953876135e-47,-4.9420030152e-47,9.8470885169e-22,146.529004
6.9753395068e-01,-7.8872459306e-47,-5.0782151264e-47,9.8470885169e-22,146.529004
6.9755395108e-01,-7.7768355934e-47,-5.2121448321e-47,9.8470885169e-22,146.529004
6.9757395148e-01,-7.6642034598e-47,-5.3437553901e-47,9.8470885169e-22,146.529004
6.9759395188e-01,-7.5493969614e-47,-5.4730109990e-47,9.8470885169e-22,146.529004
6.9761395228e-01,-7.4324640850e-47,-5.5998768066e-47,9.8470885169e-22,146.529004
6.9763395268e-01,-7.3134533537e-47,-5.7243189180e-47,9.8470885169e-22,146.529004
6.9765395308e-01,-7.1924138083e-47,-5.8463044034e-47,9.8470885169e-22,146.529004
6.9767395348e-01,-7.0693949884e-47,-5.9658013056e-47,9.8470885169e-22,146.529004
6.9769395388e-01,-6.9444469137e-47,-6.0827786469e-47,9.8470885169e-22,146.529004
6.9771395428e-01,-6.8176200645e-47,-6.1972064359e-47,9.8470885169e-22,146.529004
6.9773395468e-01,-6.6889653629e-47,-6.3090556740e-47,9.8470885169e-22,146.529004
6.9775395508e-01,-6.5585341535e-47,-6.4182983610e-47,9.8470885169e-22,146.529004
6.9777395548e-01,-6.4263781842e-47,-6.5249075008e-47,9.8470885169e-22,146.529004
6.9779395588e-01,-6.2925495867e-47,-6.6288571071e-47,9.8470885169e-22,146.529004
6.9781395628e-01,-6.1571008575e-47,-6.7301222075e-47,9.8470885169e-22,146.529004
6.9783395668e-01,-6.0200848379e-47,-6.8286788486e-47,9.8470885169e-22,146.529004
6.9785395708e-01,-5.8815546950e-47,-6.9245040998e-47,9.8470885169e-22,146.529004
6.9787395748e-01,-5.7415639022e-47,-7.0175760573e-47,9.8470885169e-22,146.529004
6.9789395788e-01,-5.6001662193e-47,-7.1078738473e-47,9.8470885169e-22,146.529004
6.9791395828e-01,-5.4574156731e-47,-7.1953776292e-47,9.8470885169e-22,146.529004
6.9793395868e-01,-5.3133665382e-47,-7.2800685982e-47,9.8470885169e-22,146.529004
6.9795395908e-01,-5.1680733168e-47,-7.3619289875e-47,9.8470885169e-22,146.529004
6.9797395948e-01,-5.0215907197e-47,-7.4409420703e-47,9.8470885169e-22,146.529004
6.9799395988e-01,-4.8739736464e-47,-7.5170921617e-47,9.8470885169e-22,146.529004
6.9801396028e-01,-4.7252771657e-47,-7.5903646192e-47,9.8470885169e-22,146.529004
6.9803396068e-01,-4.5755564961e-47,-7.6607458444e-47,9.8470885169e-22,146.529004
6.9805396108e-01,-4.4248669862e-47,-7.7282232828e-47,9.8470885169e-22,146.529004
6.9807396148e-01,-4.2732640955e-47,-7.7927854242e-47,9.8470885169e-22,146.529004
6.9809396188e-01,-4.1208033747e-47,-7.8544218025e-47,9.8470885169e-22,146.529004
6.9811396228e-01,-3.9675404466e-47,-7.9131229952e-47,9.8470885169e-22,146.529004
6.9813396268e-01,-3.8135309864e-47,-7.9688806221e-47,9.8470885169e-22,146.529004
6.9815396308e-01,-3.6588307028e-47,-8.0216873445e-47,9.8470885169e-22,146.529004
6.9817396348e-01,-3.5034953185e-47,-8.0715368630e-47,9.8470885169e-22,146.529004
6.9819396388e-01,-3.3475805513e-47,-8.1184239162e-47,9.8470885169e-22,146.529004
6.9821396428e-01,-3.1911420947e-47,-8.1623442776e-47,9.8470885169e-22,146.529004
6.9823396468e-01,-3.0342355996e-47,-8.2032947535e-47,9.8470885169e-22,146.529004
6.9825396508e-01,-2.8769166545e-47,-8.2412731796e-47,9.8470885169e-22,146.529004
6.9827396548e-01,-2.7192407675e-47,-8.2762784180e-47,9.8470885169e-22,146.529004
6.9829396588e-01,-2.5612633472e-47,-8.3083103532e-47,9.8470885169e-22,146.529004
6.9831396628e-01,-2.4030396842e-47,-8.3373698878e-47,9.8470885169e-22,146.529004
6.9833396668e-01,-2.2446249329e-47,-8.3634589390e-47,9.8470885169e-22,146.529004
6.9835396708e-01,-2.0860740927e-47,-8.3865804331e-47,9.8470885169e-22,146.529004
6.9837396748e-01,-1.9274419901e-47,-8.4067383006e-47,9.8470885169e-22,146.529004
6.9839396788e-01,-1.7687832606e-47,-8.4239374711e-47,9.8470885169e-22,146.529004
6.9841396828e-01,-1.6101523307e-47,-8.4381838675e-47,9.8470885169e-22,146.529004
6.9843396868e-01,-1.4516034000e-47,-8.4494844000e-47,9.8470885169e-22,146.529004
6.9845396908e-01,-1.2931904238e-47,-8.4578469599e-47,9.8470885169e-22,146.529004
6.9847396948e-01,-1.1349670954e-47,-8.4632804125e-47,9.8470885169e-22,146.529004
6.9849396988e-01,-9.7698682876e-48,-8.4657945910e-47,9.8470885169e-22,146.529004
6.9851397028e-01,-8.1930274149e-48,-8.4654002886e-47,9.8470885169e-22,146.529004
6.9853397068e-01,-6.6196763769e-48,-8.4621092512e-47,9.8470885169e-22,146.529004
6.9855397108e-01,-5.0503399119e-48,-8.4559341695e-47,9.8470885169e-22,146.529004
6.9857397148e-01,-3.4855392891e-48,-8.4468886711e-47,9.8470885169e-22,146.529004
6.9859397188e-01,-1.9257921434e-48,-8.4349873119e-47,9.8470885169e-22,146.529004
6.9861397228e-01,-3.7161231360e-49,-8.4202455675e-47,9.8470885169e-22,146.529004
6.9863397268e-01,1.1764903193e-48,-8.4026798239e-47,9.8470885169e-22,146.529004
6.9865397308e-01,2.7180099903e-48,-8.3823073690e-47,9.8470885169e-22,146.529004
6.9867397348e-01,4.2524452072e-48,-8.3591463823e-47,9.8470885169e-22,146.529004
6.9869397388e-01,5.7792989054e-48,-8.3332159254e-47,9.8470885169e-22,146.529004
6.9871397428e-01,7.2980786003e-48,-8.3045359324e-47,9.8470885169e-22,146.529004
